ZCTA5,Zip_name,Population_18andOver,Pct_Civilian_Unemployed,Pct_BelowPoverty_18andOver,Pct_Population_Male_18andOver,Pct_Population_65andOver,Pct_Population_Male_65andOver,Pct_Population_Female_65andOver,Pct_Black_18andOver,Pct_Black_Male_18andOver,Pct_Black_Female_18andOver,Pct_Black_65andOver,Pct_Black_Male_65andOver,Pct_Black_Female_65andOver,Pct_White_18andOver,Pct_White_Male_18andOver,Pct_White_Female_18andOver,Pct_White_65andOver,Pct_White_Male_65andOver,Pct_White_Female_65andOver,Pct_Hisp_18andOver,Pct_Hisp_Male_18andOver,Pct_Hisp_Female_18andOver,Pct_Hisp_65andOver,Pct_Hisp_Male_65andOver,Pct_Hisp_Female_65andOver,BINGE_CrudePrev,CSMOKING_CrudePrev,OBESITY_CrudePrev,Median_Household_Income,ZCTA_pm2_5,sdi_score,case_n_18plus
20120,ZCTA5 20120,31272,4.6,4.3553338449731385,49.38922998209261,11.383985674085444,5.8518802762854945,5.532105397799949,5.871066768994628,2.76925044768483,3.101816321309798,0.6779227423893579,0.42530058838577645,0.25262215400358146,59.944998720900486,29.911742133537988,30.033256587362494,6.8943463801483755,3.32565873624968,3.568687643898695,10.706062931696087,5.135584548477872,5.570478383218214,0.45088257866462017,0.05436172934254285,0.39652084932207726,16.3,11.8,21.4,122165,8.06556559781779,16,60
20121,ZCTA5 20121,22713,3.5,6.912340950116673,48.96755162241888,9.743318804209043,4.002113327169463,5.741205477039581,9.879804517236824,4.583278298771629,5.296526218465196,1.5893981420331968,0.27737419099194294,1.312023951041254,48.315942411834634,24.157971205917317,24.157971205917317,3.896446968696341,1.6598423810152776,2.2366045876810636,13.674987892396425,7.044423898208074,6.63056399418835,0.5459428521111258,0.2949852507374631,0.2509576013736627,17,13.5,22.1,98051,8.09074746498405,35,38
20124,ZCTA5 20124,12249,4.1,2.3185566168666827,50.67352436933628,18.850518409666094,10.10694750591885,8.743570903747244,5.26573597844722,2.792064658339456,2.473671320107764,0.8163931749530574,0.5061637684708956,0.3102294064821618,75.08368030043269,38.27251204179933,36.81116825863336,15.94415870683321,8.319046452771655,7.6251122540615555,3.926851171524206,2.1960976406237247,1.7307535309004818,0.19593436198873376,0.057147522246714016,0.13878683974201977,15.8,10.4,21.8,177440,8.16178941182137,2,33
20129,ZCTA5 20129,524,0,10.305343511450381,66.22137404580153,5.534351145038168,2.2900763358778624,3.2442748091603053,7.633587786259542,4.007633587786259,3.6259541984732824,0,0,0,73.66412213740458,51.908396946564885,21.755725190839694,5.534351145038168,2.2900763358778624,3.2442748091603053,13.931297709923665,10.305343511450381,3.6259541984732824,0,0,0,16.2,12.8,25.8,NA,7.98136857923497,3,1
20130,ZCTA5 20130,204,0,8.333333333333332,56.372549019607845,34.80392156862745,28.921568627450984,5.88235294117647,0,0,0,0,0,0,100,56.372549019607845,43.627450980392155,34.80392156862745,28.921568627450984,5.88235294117647,0,0,0,0,0,0,15.7,16.5,30.6,59719,7.46440353391782,12,2
20132,ZCTA5 20132,13083,3.9,2.133624046098739,48.71971260414278,17.32018650156692,7.758159443552702,9.562027058014216,5.801421692272415,2.675227394328518,3.126194297943897,0.8790032867079417,0.4509669036153787,0.4280363830925628,88.86341053275243,44.00366888328365,44.85974164946877,16.20423450278988,7.1619659099594895,9.042268592830391,7.689367881984255,4.364442406175954,3.324925475808301,0.871359779867003,0.5197584651838264,0.3516013146831766,16.9,13,25.1,138687,7.78218929539795,3,32
20135,ZCTA5 20135,2613,3.9,10.79219288174512,50.55491771909683,25.25832376578645,11.51932644469958,13.738997321086874,3.71220818982013,1.7604286261002677,1.951779563719862,1.951779563719862,0,1.951779563719862,94.14466130884041,48.258706467661696,45.88595484117872,23.30654420206659,11.51932644469958,11.78721775736701,2.3344814389590507,1.9900497512437811,0.3444316877152698,0.3444316877152698,0,0.3444316877152698,16.7,17.4,29.8,82000,7.5565188262227,25,5
20136,ZCTA5 20136,20297,4,1.5470266541853475,49.1698280534069,8.79932995023895,4.049859585160369,4.749470365078583,13.53894664236094,6.789180667093659,6.749765975267281,0.8917574025718087,0.448342119525053,0.4434152830467557,68.70966152633395,33.7636103857713,34.946051140562645,6.360545893481795,2.9905897423264522,3.3699561511553435,15.292900428634773,7.099571365226389,8.193329063408386,1.1627334088781593,0.37443957235059366,0.7882938365275656,18.8,13.8,32.3,138496,7.89195822796289,4,28
20137,ZCTA5 20137,1257,1.3,1.591089896579157,49.08512330946698,20.047732696897373,9.228321400159109,10.819411296738265,3.579952267303103,2.1479713603818613,1.431980906921241,1.8297533810660305,0.6364359586316627,1.1933174224343674,94.74940334128878,46.141607000795545,48.60779634049324,18.217979315831347,8.591885441527445,9.626093874303898,1.988862370723946,0,1.988862370723946,0,0,0,16.1,12.7,29.7,133250,7.6496350753205,2,5
20139,ZCTA5 20139,203,0,0,61.083743842364534,28.078817733990146,14.285714285714285,13.793103448275861,0,0,0,0,0,0,100,61.083743842364534,38.91625615763547,28.078817733990146,14.285714285714285,13.793103448275861,0,0,0,0,0,0,13.8,14.7,29,NA,7.75304043715847,8,NA
20141,ZCTA5 20141,4694,2.3,2.1090754154239453,50.23434171282488,14.870046868342564,6.582871751171708,8.287175117170856,0.7669365146996165,0.5538985939497231,0.21303792074989347,0,0,0,94.26927993182787,47.187899446101405,47.08138048572646,14.870046868342564,6.582871751171708,8.287175117170856,3.8133787814230935,2.1729867916489134,1.6403919897741797,0.7456327226246272,0.7456327226246272,0,16.8,13.4,25.7,144971,7.66761135603503,1,14
20143,ZCTA5 20143,845,1.7,0,47.928994082840234,27.10059171597633,14.792899408284024,12.307692307692308,1.8934911242603552,0,1.8934911242603552,0,0,0,82.72189349112426,40.710059171597635,42.01183431952663,25.325443786982248,14.792899408284024,10.532544378698224,2.366863905325444,1.301775147928994,1.0650887573964496,1.301775147928994,1.301775147928994,0,16.1,12.9,31.8,122656,7.88313899292532,5,7
